item	corpus_ID	idx	final_label	individual_labels	target	prev	next
adquisición|NOUN|f	1	12	1	1,1,1,1,1	En estos procesos , las inversiones conjuntas de las operadoras en la adquisición de frecuencias rondan los 16.000 millones de euros .	En el último año , junto a la citada Alemania , han llevado a cabo subastas de espectro para 5G países como Italia , Suiza , Noruega , Dinamarca , Austria , Reino Unido y la propia España .	Junto a Alemania , el país más destacado es Italia , con más de 6.500 millones de euros , y Reino Unido , con casi 1.500 millones .
adquisición|NOUN|f	1	2	1	1,1,1,1,1	Desde aquella adquisición hasta la de Telecable , y contabilizando también la de Jazztel a manos de Orange , o la de DTS por parte de Telefónica , el sector ha movilizado en España unos 15.000 millones de euros , casi una tercera parte de lo que capitaliza en Bolsa el antiguo monopolio Telefónica , que es un auténtico gigante mundial .	Se trata solo del penúltimo episodio del intenso proceso de concentración empresarial en el sector de las telecos que se inició en 2014 con la compra de Ono por parte de Vodafone .	Y todo indica , tanto en España como fuera de ella , que , por muchos motivos , la consolidación no ha concluido , ni mucho menos .
adquisición|NOUN|f	1	5	1	1,1,1,1,1	Días antes , comunicó las adquisiciones del 75 % del capital de Wireless Watts y Signal Intelligence Consultancy , por seis millones de euros , que se abonarán en dos tramos .	La firma está dedicada a la mecanización de precisión y montaje de piezas para sector industrial y aeronáutico .	Las dos empresas están enfocadas al desarrollo de tecnología base de transmisión de radio , con aplicación en los sectores de seguridad , defensa y servicios móviles .
adquisición|NOUN|f	1	26	1	1,1,1,1,1	En concreto , el precio de venta acordado por la transmisión de los citados activos inmobiliarios representa una plusvalía del 83 % respecto del precio de adquisición de 65,6 millones de euros desembolsado por la sociedad y un incremento del 30 % sobre el valor de la tasación realizada a finales de 2017 .	Esta venta , que se ha formalizado en escrituras públicas este miércoles , se enmarca en la estrategia de rotación de activos de la socimi .	Desde que realizó su primera desinversión en septiembre de 2017 , con la venta del edificio de oficinas de Arturo Soria , ha llevado a cabo otras tres desinversiones con la de hoy .
adquisición|NOUN|f	1	16	1	1,1,1,1,1	Así , el sector espera culminar otro año especialmente bueno en el apartado de fusiones y adquisiciones , que compensa a un ejercicio demoledor en otras áreas , como en salidas a Bolsa .	Y también poder garantizarse un aguinaldo para estas Navidades , el bonus por cerrar las operaciones .	Hasta septiembre se cerraron transacciones por más de 53.000 millones en un total de 1.664 operaciones , de acuerdo a los datos de TTR .
adquisición|NOUN|f	1	4	1	1,1,1,1,1	Según la empresa estas adquisiciones tienen un margen objetivo de alrededor del 20 % .	La compañía adquirió en el primer trimestre siete suelos finalistas por un importe de 51,6 millones para construir cerca de 700 viviendas .	Velayos además adelanta que están en negociaciones avanzadas para comprar más terrenos por valor de 80 millones , además de estudiar otros activos por 260 millones .
adquisición|NOUN|f	1	38	1	1,1,1,1,1	La compra más relevante fue la de Newcor , una empresa estadounidense con 571 trabajadores que aportó una facturación de 140 millones , por debajo del citado nivel mínimo de 500 millones que CIE buscará en cada nueva adquisición .	Estas cifras incluyen los datos de Dominion , que saldrá del perímetro de CIE a partir de julio próximo .	Antón Pradera comentó , en la junta de accionistas celebrada el mes pasado en Bilbao , que el grupo perseguirá un crecimiento no orgánico del negocio “ con gran ambición ” .
adquisición|NOUN|f	1	45	1	1,1,1,1,1	A la espera de mayor detalle en la presentación a analistas fijada para mañana , en las cuentas entregadas a la CNMV se recuerda que la toma de Abertis se cerrará en los próximos meses , por lo que el crédito que cuelga de esta adquisición pactada con la italiana Atlantia no tiene aún reflejo en el balance .	Restados los 195 millones en créditos que respaldan proyectos en concesión , ACS cierra la primera mitad del año con una deuda de 58 millones de euros , un 96 % menor a la de hace un año ( 1.654 millones ) .	La concesionaria catalana , eso sí , ya suma millones al beneficio neto del grupo que preside Florentino Pérez : 26 millones ( parte proporcional del resultado de Abertis menos la distribución del coste de adquisición , gastos financieros y de transacción , e impuestos ) que integran los 17 millones que ACS recibe directamente y los 9 millones que se ha apuntado la filial alemana Hochtief .
adquisición|NOUN|f	1	13	1	1,1,1,1,1	De hecho , el 71,8 % de los compradores reconoce haberse planteado la adquisición de un coche bajo o cero emisiones .	En junio y julio , la gasolina llegó al 47,7 % y el 47,5 % , respectivamente , frente a un 47,6 % y un 47,3 % del diésel .	Entre esta mayoría de conductores que se plantean modelos eficientes , la tecnología híbrida llama la atención de más de cuatro de cada diez de estos potenciales compradores .
adquisición|NOUN|f	1	20	1	1,1,1,1,1	Al hilo de la desinversión de Sacyr , con un paquete accionarial sobre el que GVI defiende un derecho de adquisición , esta última realizó una nueva petición de cautelares por las que exigía los documentos sobre el acuerdo y ejecución de la operación , así como la prohibición al nuevo accionista de Itínere de enajenar o disponer de la participación que ha tomado de Sacyr .	Una de las partes en liza , la operadora de infraestructuras Globalvía ( GVI ) , demandó acceso a ese contrato de compraventa y la incorporación de la compradora al procedimiento arbitral , siendo denegadas ambas solicitudes en el día de ayer , según resoluciones a las que ha tenido acceso Cinco Días .	El contexto de la reclamación es que Corsair habría burlado la medida provisional dictada por la misma corte de arbitraje , que le impedía hacerse directamente con las acciones de Sacyr en Itínere , invirtiendo a través del vehículo Itínere Investco .
adquisición|NOUN|f	1	10	1	1,1,1,1,1	Según informó la entidad , excluyendo los efectos de esta adquisición y el resto de cifras procedentes de los negocios incorporados , el beneficio neto sería de 412,3 millones , por lo que en términos comparables , el crecimiento sería del 2,1 % .	Estos resultados incorporan las cifras del negocio de EVO Banco y de su filial de consumo en Irlanda , Avantcard , cuya integración se produjo en el segundo trimestre del año .	María Dolores Dancausa , consejera delegada de la entidad , señaló que “ son unos resultados muy satisfactorios .
adquisición|NOUN|f	1	5	1	1,1,1,1,1	Su estrategia de crecimiento por adquisiciones ha llevado en los últimos años a un incremento del endeudamiento relativamente rápido , aunque manteniéndose siempre en niveles muy bajos .	En todo caso , la trayectoria histórica de Viscofan se caracteriza por una tendencia ascendente de las ventas y una corriente estable y recurrente de resultados positivos que , gracias a una adecuada autofinanciación , han permitido reforzar la solidez de la estructura patrimonial y la autonomía financiera del grupo .	En este sentido , uno de los hitos principales fue la adquisición en 2016 del grupo Vector , por 3,4 millones de dólares ( unos 3,1 millones de euros ) , que implicaba además asumir una deuda bancaria neta de 10,3 millones de dólares ( unos 9,4 millones de euros ) .
adquisición|NOUN|f	1	7	1	1,1,1,1,1	En el capítulo de la recién anunciada adquisición de Air Europa por Iberia , ha sido el presidente de esta última , Luis Gallego , quien ha desgranado los detalles ya conocidos de la operación .	La flota de corto radio mantendrá a finales de 2022 los actuales 398 aparatos , mientras la de largo radio subirá de 209 a 223 aviones .	La compra asciende a 1.000 millones de euros en efectivo , que IAG prevé financiar con deuda externa .
adquisición|NOUN|f	1	17	1	1,1,1,1,1	Ferreira resaltó que esta ronda de financiación supone un espaldarazo para que Scopely “ busque oportunidades de adquisición a gran escala ” .	La firma tienes su sede en Los Ángeles ( California ) , oficinas en Barcelona , Dublín y Tokio y estudios en siete países .	La captación de estos fondos llega después de que la compañía anunciara este verano que había alcanzado unos ingresos acumulados de 1.000 millones de dólares desde su fundación en 2011 .
adquisición|NOUN|f	1	17	1	1,1,1,1,1	Asimismo ha entrado en el segmento hotelero ( como propietario de inmuebles ) , primero con la adquisición de los 14 establecimientos de HI Partners a Sabadell por 630 millones , y actualmente lanzando una opa sobre la socimi Hispania — también en el área hotelera — valorada en más de 1.900 millones .	De hecho , su servicer Anticipa Real Estate ya controla 12.000 pisos destinados al alquiler , aunque la mayor parte de sus casas procedentes de la banca las pone a la venta .	Tras Blackstone , la segunda gestora con más propiedades es la canadiense Brookfield Asset Management , con una cartera de 147.900 millones ( un 5,3 % más que el año anterior ) .
adquisición|NOUN|f	1	11	1	1,1,1,1,1	Fue responsable del desarrollo digital de la compañía , gestionó la adquisición de 24/7 Real Media , la creación de la red digital Possible y el lanzamiento de Stream .	Desde entonces ha ocupado múltiples puestos de liderazgo : director ejecutivo y jefe de estrategia .	En 2015 , fue nombrado CEO global de Wunderman , filial del grupo , y la transformó en una de las agencias digitales líderes en atención al cliente del mundo .
adquisición|NOUN|f	5	22	1	1,1,1,1,1	La juez ha citado para hoy al ex director general de Policía José María Rodríguez Colorado , para que declare sobre la adquisición de una vivienda en Pozuelo ( Madrid ) , en noviembre de 1983 , por 12 millones de pesetas .	La juez sustituta Ana María Pérez Marugán , que investiga el supuesto uso ilícito de fondos reservados del Ministerio del Interior , ha pedido los extractos de 53 cuentas bancarias de los ex gobernadores y delegados del Gobierno Julen Elgorriaga , Jesús García Villoslada , Ferran Cardenal y Ramón Jáuregui para investigar sus patrimonios .	La juez pretende averiguar si el inmueble se pagó con dinero procedente de los fondos reservados .
adquisición|NOUN|f	5	39	1	1,1,1,1,1	Además , Urdangarin quiere liquidar una deuda financiera de 437.000 euros generada en 2010 con La Caixa , una especie de seguro de crédito agregado a la hipoteca de 4,39 millones de euros , de 2004 , para la adquisición de la finca .	El juez impidió , de entrada , que el esposo de la Infanta Cristina de Borbón , sin empleo ni ingresos y en búsqueda de trabajo según su abogado Mario Pascual , pueda destinar 253.000 euros de los ingresos por el traspaso del inmueble al pago de sus impuestos pendientes por IRPF .	Cuando avaló las condiciones de la venta de la mansión de Pedralbes , el magistrado estipuló que “ bajo ningún concepto ” la deuda tributaria y el pago del producto financiero a La Caixa podían ser prioritarios frente al pago de la fianza civil .
